対象日   : 0:受注日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
対象日付 : 2026年07月19日 ～ 2026年08月19日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
受注NO,製品原反,行NO,受注日,指定納期,出荷予定日,今回経理締日付,受注区分,預り区分,初期値取引区分,部門,部門名,担当者,担当者名,得意先,得意先略称,得意先名1,得意先名2,得意先郵便番号,得意先住所1,得意先住所2,得意先住所3,得意先TEL,得意先FAX,納品先,納品先略称,納品先名1,納品先名2,納品先郵便番号,納品先住所1,納品先住所2,納品先住所3,納品先TEL,納品先FAX,出庫倉庫,出庫倉庫名,配送コース,配送コース名,グループ,グループ名,得意先名称入力区分,得意先敬称区分,納品先名称入力区分,納品先敬称区分,依頼NO,受注伝票種別,伝票備考,伝票メモ,伝票合計受注金額,伝票合計消費税額,受注出荷完了区分,受注売上完了区分,画面区分,税区分,計上区分,消費税算出処理区分,消費税算出単位区分,消費税端数処理桁数区,消費税端数処理区分,単価端数処理区分,金額端数処理区分,受注伝票発行フラグ,承認済フラグ,AEC注文番号,AEC連携フラグ,処理区分,拡張項目1,拡張項目2,拡張項目3,拡張項目4,拡張項目5,運送会社,運送会社名,時間指定,納品案内書発行区分,社内備考1,社内備考2,社内備考3,社内備考4,荷姿,工場受注伝票発行フラグ,加工区分,回答納期,例外区分,ユーザ,梱包仕様,梱包仕様名,パレット数,ラベル印字1,ラベル印字2,ラベル印字3,ラベル印字4,特記表示区分,商品特記事項,製造条件特記事項,加工内容,受注総数,原反投入総数,製品登録数,原反登録数,東レ特記事項,出荷時間,用途,用途名,ロットNO管理区分,原価金額,原価単価,数量,在庫場所,投入場所,投入場所名,受注金額,受注消費税額,受注数,受注単価,商品,種類,種類名,用途,用途名,詳細,詳細名,商品分類4,商品分類4名,商品分類5,商品分類5名,在庫分類,在庫分類名,経理分類,経理分類名,商品名1,商品名2,単位,名義区分,明細メモ,明細備考1,明細備考2,生産計画入力,加工完了,出荷日_開始日,出荷日_終了日,売上日_開始日,売上日_最終日,契約NO,投入日付,品名,登録者名,EC面指定,EC面指定名,トリミング,融着,本数
00082359,原反,001,2026/08/10,2026/08/31,2026/08/31,2026/08/31,0:通常,0:通常,01,505101,国分後加工511,000051,国分後加工,049006,東ﾚ(株) 自材部,,,,,,,,,,,,,,,,,,,511101,国分工場01本倉庫,0015,末締,01,東レ本体,0:しない,,,,V8-16,100,,,"15,232",0,0:未完,0:未完,0:通常,1:税抜,0,3:請求合計,1:金額,0:円未満,5:四捨五入,0:切り捨て,9:切り上げ,1:発行済,0:未承認,,0:しない,1:修正,,,,,,0051,国分,,,,,,,,,1:後加工,2026/08/31,1:通常,TPI湖南,,,0,,,,,0:1明細目,,ｶｯﾄ長さｾｯﾄ値（目安）1075mm,カット,952.00,"1,000",1,1,760枚＋α,,50105,トーレペフ V(TPI),1:対象外,0,0.00,"1,000.00",SG,1041,単板カット機,0,0,0.00,0.00,B1P40AYA0200FN1,551,ペフ,55109,ﾍﾟﾌ　その他,,,,,,,000001,2製品,02,社外加工,40040-AY00-1000X200FA    J,,m,0:自社,,,,,,,,,,,2026/08/24,6710,池谷 弦紀,,,,0,5
00082361,製品,001,2026/08/10,2026/09/07,2026/09/07,2026/08/31,0:通常,0:通常,01,505101,国分後加工511,000051,国分後加工,049006,東ﾚ(株) 自材部,,,,,,,,,,,,,,,,,,,511101,国分工場01本倉庫,0015,末締,01,東レ本体,0:しない,,,,V8-17,100,,,"4,400",0,0:未完,0:未完,0:通常,1:税抜,0,3:請求合計,1:金額,0:円未満,5:四捨五入,0:切り捨て,9:切り上げ,0:未発行,0:未承認,,0:しない,1:修正,,,,,,0051,国分,,,,,,,,,1:後加工,2026/09/07,1:通常,TPI湖南,,,0,,,,,0:1明細目,,,スライス,400.00,200,1,1,,,50103,トーレペフ Y(工材),1:対象外,0,0.00,400.00,,,,"4,400",0,400.00,11.00,A1O20BGA5200FG3,551,ペフ,50103,トーレペフ Y(工材),,,999999,対象外,,,000001,2製品,02,社外加工,30020-BG20-1050X200F-AGA0U,,m,0:自社,,,,済,,,,,,,,6713,池谷 弦紀,,,0:なし,0,0
00082361,原反,001,2026/08/10,2026/09/07,2026/09/07,2026/08/31,0:通常,0:通常,01,505101,国分後加工511,000051,国分後加工,049006,東ﾚ(株) 自材部,,,,,,,,,,,,,,,,,,,511101,国分工場01本倉庫,0015,末締,01,東レ本体,0:しない,,,,V8-17,100,,,"4,400",0,0:未完,0:未完,0:通常,1:税抜,0,3:請求合計,1:金額,0:円未満,5:四捨五入,0:切り捨て,9:切り上げ,0:未発行,0:未承認,,0:しない,1:修正,,,,,,0051,国分,,,,,,,,,1:後加工,2026/09/07,1:通常,TPI湖南,,,0,,,,,0:1明細目,,,スライス,400.00,200,1,1,,,50103,トーレペフ Y(工材),1:対象外,0,0.00,200.00,SG,1022,スライス機3,0,0,0.00,0.00,B1O40AGA5200FG3,551,ペフ,50106,トーレペフ T(工材),,,,,,,000003,4原材料,02,社外加工,30040-AG20-1050X200FA GA0U,,m,0:自社,,,,,,,,,,,2026/09/01,6710,池谷 弦紀,,,,0,1
00082362,製品,001,2026/08/10,2026/08/27,2026/08/27,2026/08/31,0:通常,0:通常,01,505101,国分後加工511,000051,国分後加工,049006,東ﾚ(株) 自材部,,,,,,,,,,,,,,,,,,,511101,国分工場01本倉庫,0015,末締,01,東レ本体,0:しない,,,,V8-18,100,,,"4,400",0,0:未完,0:未完,0:通常,1:税抜,0,3:請求合計,1:金額,0:円未満,5:四捨五入,0:切り捨て,9:切り上げ,1:発行済,0:未承認,,0:しない,1:修正,,,,,,0051,国分,,,,,,,,,1:後加工,2026/08/27,1:通常,TPI湖南,,,0,,,,,0:1明細目,,,スライス,400.00,200,1,1,,,50105,トーレペフ V(TPI),1:対象外,0,0.00,400.00,,,,"4,400",0,400.00,11.00,A1O15BTA0200FN1,551,ペフ,50105,トーレペフ V(TPI),,,999999,対象外,,,000001,2製品,02,社外加工,30015-BT60-1000x200FA   C,,m,0:自社,,,,済,,,,,,191340M,,6783,池谷 弦紀,,,0:なし,0,0
00082362,原反,001,2026/08/10,2026/08/27,2026/08/27,2026/08/31,0:通常,0:通常,01,505101,国分後加工511,000051,国分後加工,049006,東ﾚ(株) 自材部,,,,,,,,,,,,,,,,,,,511101,国分工場01本倉庫,0015,末締,01,東レ本体,0:しない,,,,V8-18,100,,,"4,400",0,0:未完,0:未完,0:通常,1:税抜,0,3:請求合計,1:金額,0:円未満,5:四捨五入,0:切り捨て,9:切り上げ,1:発行済,0:未承認,,0:しない,1:修正,,,,,,0051,国分,,,,,,,,,1:後加工,2026/08/27,1:通常,TPI湖南,,,0,,,,,0:1明細目,,,スライス,400.00,200,1,1,,,50105,トーレペフ V(TPI),1:対象外,0,0.00,200.00,SG,1022,スライス機3,0,0,0.00,0.00,B1O30ATA0200FN1,551,ペフ,55109,ﾍﾟﾌ　その他,,,,,,,000001,2製品,02,社外加工,30030-AT60-1000X200FA    C,,m,0:自社,,,,,,,,,,,2026/08/21,6780,池谷 弦紀,,,,0,1
00082363,製品,001,2026/08/10,2026/08/31,2026/08/31,2026/08/31,0:通常,0:通常,01,505101,国分後加工511,000051,国分後加工,049006,東ﾚ(株) 自材部,,,,,,,,,,,,,,,,,,,511101,国分工場01本倉庫,0015,末締,01,東レ本体,0:しない,,,,Y8-112,100,,,"291,200",0,0:未完,0:未完,0:通常,1:税抜,0,3:請求合計,1:金額,0:円未満,5:四捨五入,0:切り捨て,9:切り上げ,1:発行済,0:未承認,,0:しない,1:修正,,,,,,0051,国分,,,,,,,,,1:後加工,2026/08/31,1:通常,DIC,,,0,,,,,0:1明細目,DIC用ﾊﾞｰｺｰﾄﾞﾗﾍﾞﾙ添付。検査表提出。,ＬＡＣ行き,"スライス,LAC,検反","3,200.00","1,600",1,1,"試験成績書発行
DIC用バーコードラベル貼付",,50103,トーレペフ Y(工材),1:対象外,0,0.00,"3,200.00",,,,"291,200",0,"3,200.00",91.00,A1A11NLA0200FB4,551,ペフ,50103,トーレペフ Y(工材),,,999999,対象外,,,000001,2製品,02,社外加工,8H011-NL00-1000x200FABK0C,,m,0:自社,,,,済,,,,,,191346A,,6713,池谷 弦紀,01,両面,0:なし,0,0
00082363,原反,001,2026/08/10,2026/08/31,2026/08/31,2026/08/31,0:通常,0:通常,01,505101,国分後加工511,000051,国分後加工,049006,東ﾚ(株) 自材部,,,,,,,,,,,,,,,,,,,511101,国分工場01本倉庫,0015,末締,01,東レ本体,0:しない,,,,Y8-112,100,,,"291,200",0,0:未完,0:未完,0:通常,1:税抜,0,3:請求合計,1:金額,0:円未満,5:四捨五入,0:切り捨て,9:切り上げ,1:発行済,0:未承認,,0:しない,1:修正,,,,,,0051,国分,,,,,,,,,1:後加工,2026/08/31,1:通常,DIC,,,0,,,,,0:1明細目,DIC用ﾊﾞｰｺｰﾄﾞﾗﾍﾞﾙ添付。検査表提出。,ＬＡＣ行き,"スライス,LAC,検反","3,200.00","1,600",1,1,"試験成績書発行
DIC用バーコードラベル貼付",,50103,トーレペフ Y(工材),1:対象外,0,0.00,"1,600.00",SG,1022,スライス機3,0,0,0.00,0.00,B1A28AMB0200FB4,551,ペフ,55109,ﾍﾟﾌ　その他,,,,,,,000001,2製品,02,社外加工,10028-AM00-1100X200FA BK0C,,m,0:自社,,,,,,,,,,,2026/08/21,6710,池谷 弦紀,,,,0,8
00082364,製品,001,2026/08/10,2026/08/11,2026/08/11,2026/08/31,0:通常,0:通常,01,505201,湖南52,000052,湖南工場,049006,東ﾚ(株) 自材部,,,,,,,,,,,,,,,,,,,520201,湖南工場01本倉庫,0015,末締,01,東レ本体,0:しない,,,,C8-3-1,100,,,"12,000",0,1:完了,1:完了,0:通常,1:税抜,0,3:請求合計,1:金額,0:円未満,5:四捨五入,0:切り捨て,9:切り上げ,1:発行済,0:未承認,,0:しない,1:修正,,,,,,,,,,,,,,,,1:後加工,2026/08/11,1:通常,,,,0,,,,,0:1明細目,,,"SEC,スリット",400.00,0,1,1,,,50103,トーレペフ Y(工材),1:対象外,0,0.00,400.00,,,,"12,000",0,400.00,30.00,A2P408Y68200FG4,551,ペフ,50103,トーレペフ Y(工材),,,,,,,000001,2製品,02,社外加工,0R040-8Y0B- 680X200F-AGA1C,,M,0:自社,,,,済,済,2026/08/18,2026/08/18,2026/08/18,2026/08/18,191525V,,6713,古家 淳子,,,1:あり,0,0
00082364,原反,001,2026/08/10,2026/08/11,2026/08/11,2026/08/31,0:通常,0:通常,01,505201,湖南52,000052,湖南工場,049006,東ﾚ(株) 自材部,,,,,,,,,,,,,,,,,,,520201,湖南工場01本倉庫,0015,末締,01,東レ本体,0:しない,,,,C8-3-1,100,,,"12,000",0,1:完了,1:完了,0:通常,1:税抜,0,3:請求合計,1:金額,0:円未満,5:四捨五入,0:切り捨て,9:切り上げ,1:発行済,0:未承認,,0:しない,1:修正,,,,,,,,,,,,,,,,1:後加工,2026/08/11,1:通常,,,,0,,,,,0:1明細目,,,"SEC,スリット",400.00,0,1,1,,,50103,トーレペフ Y(工材),1:対象外,0,0.00,0.00,S ,2014,SEC機　湖南,0,0,0.00,0.00,B2Q60AY87200FG4,551,ペフ,55109,ﾍﾟﾌ　その他,,,,,,,000001,2製品,02,社外加工,50080-AY0B- 870X200F-AGA1C,,M,0:自社,,,,,,,,,,,2026/08/05,6710,古家 淳子,,,,0,0
00082365,製品,001,2026/08/10,2026/08/31,2026/08/31,2026/08/31,0:通常,0:通常,01,505101,国分後加工511,000051,国分後加工,049006,東ﾚ(株) 自材部,,,,,,,,,,,,,,,,,,,511101,国分工場01本倉庫,0015,末締,01,東レ本体,0:しない,,,,V8-20,100,,,"41,800",0,0:未完,0:未完,0:通常,1:税抜,0,3:請求合計,1:金額,0:円未満,5:四捨五入,0:切り捨て,9:切り上げ,1:発行済,0:未承認,,0:しない,1:修正,,,,,,0051,国分,,,,,,,,,1:後加工,2026/08/31,1:通常,TPI湖南,,,0,,,,,0:1明細目,,,スライス,"3,800.00","1,900",1,1,つなぎなし,,50103,トーレペフ Y(工材),1:対象外,0,0.00,"3,800.00",,,,"41,800",0,"3,800.00",11.00,A1O30BGA0100FNA,551,ペフ,50103,トーレペフ Y(工材),,,999999,対象外,,,000001,2製品,02,社外加工,30030-BG00-1000X100FA BK0C,原反10mm 3mm/7mm,m,0:自社,,,,済,,,,,,191339S,,6713,池谷 弦紀,,,0:なし,0,0
00082365,原反,001,2026/08/10,2026/08/31,2026/08/31,2026/08/31,0:通常,0:通常,01,505101,国分後加工511,000051,国分後加工,049006,東ﾚ(株) 自材部,,,,,,,,,,,,,,,,,,,511101,国分工場01本倉庫,0015,末締,01,東レ本体,0:しない,,,,V8-20,100,,,"41,800",0,0:未完,0:未完,0:通常,1:税抜,0,3:請求合計,1:金額,0:円未満,5:四捨五入,0:切り捨て,9:切り上げ,1:発行済,0:未承認,,0:しない,1:修正,,,,,,0051,国分,,,,,,,,,1:後加工,2026/08/31,1:通常,TPI湖南,,,0,,,,,0:1明細目,,,スライス,"3,800.00","1,900",1,1,つなぎなし,,50103,トーレペフ Y(工材),1:対象外,0,0.00,"1,900.00",SG,1011,スライス機1,0,0,0.00,0.00,B1OA0AGA0100FN1,551,ペフ,55109,ﾍﾟﾌ　その他,,,,,,,000001,2製品,02,社外加工,30060-AG00-1000X100FA BK0C,,m,0:自社,,,,,,,,,,,2026/08/24,6710,池谷 弦紀,,,,0,19
00082366,製品,001,2026/08/10,2026/09/02,2026/09/02,2026/08/31,0:通常,0:通常,01,505101,国分後加工511,000051,国分後加工,049006,東ﾚ(株) 自材部,,,,,,,,,,,,,,,,,,,511101,国分工場01本倉庫,0015,末締,01,東レ本体,0:しない,,,,Y8-114,100,,,"4,800",0,0:未完,0:未完,0:通常,1:税抜,0,3:請求合計,1:金額,0:円未満,5:四捨五入,0:切り捨て,9:切り上げ,1:発行済,0:未承認,,0:しない,1:修正,,,,,,0051,国分,,,,,,,,,1:後加工,2026/09/02,1:通常,ベルテクノプラント,,,0,,,,,0:1明細目,R-A遮光フィルムバラ梱包,,カット,300.00,315,1,1,"R-A遮光フィルムバラ梱包
200枚＋αで梱包お願いします",,50103,トーレペフ Y(工材),1:対象外,0,0.00,300.00,,,,"4,800",0,300.00,16.00,A1PA0AGA8105RN1,551,ペフ,50103,トーレペフ Y(工材),,,999999,対象外,,,000001,2製品,02,社外加工,40100-AG00-1080X105RA ,,枚,0:自社,,,,済,,,,,,191349K,,6713,池谷 弦紀,,,0:なし,0,0
00082366,原反,001,2026/08/10,2026/09/02,2026/09/02,2026/08/31,0:通常,0:通常,01,505101,国分後加工511,000051,国分後加工,049006,東ﾚ(株) 自材部,,,,,,,,,,,,,,,,,,,511101,国分工場01本倉庫,0015,末締,01,東レ本体,0:しない,,,,Y8-114,100,,,"4,800",0,0:未完,0:未完,0:通常,1:税抜,0,3:請求合計,1:金額,0:円未満,5:四捨五入,0:切り捨て,9:切り上げ,1:発行済,0:未承認,,0:しない,1:修正,,,,,,0051,国分,,,,,,,,,1:後加工,2026/09/02,1:通常,ベルテクノプラント,,,0,,,,,0:1明細目,R-A遮光フィルムバラ梱包,,カット,300.00,315,1,1,"R-A遮光フィルムバラ梱包
200枚＋αで梱包お願いします",,50103,トーレペフ Y(工材),1:対象外,0,0.00,315.00,SG,1041,単板カット機,0,0,0.00,0.00,B1PA0AGA8105FN1,551,ペフ,55109,ﾍﾟﾌ　その他,,,999999,対象外,,,000001,2製品,02,社外加工,40100-AG00-1080X105FA    F,,m,0:自社,,,,,,,,,,,2026/08/26,6710,池谷 弦紀,,,,0,3
00082367,製品,001,2026/08/10,2026/08/28,2026/08/28,2026/08/31,0:通常,0:通常,01,505101,国分後加工511,000051,国分後加工,049006,東ﾚ(株) 自材部,,,,,,,,,,,,,,,,,,,511101,国分工場01本倉庫,0015,末締,01,東レ本体,0:しない,,,,Y8-115,100,,,"79,800",0,0:未完,0:未完,0:通常,1:税抜,0,3:請求合計,1:金額,0:円未満,5:四捨五入,0:切り捨て,9:切り上げ,1:発行済,0:未承認,,0:しない,1:修正,,,,,,0051,国分,,,,,,,,,1:後加工,2026/08/28,1:通常,ベルテクノプラント,,,0,,,,,0:1明細目,,熱風設定温度(上下)：夏季330℃、冬季340℃,融着,760.00,"1,680",1,2,"R-A遮光フィルムバラ梱包
梱包(95枚×7+αで梱包お願いします）",,50103,トーレペフ Y(工材),1:対象外,0,0.00,760.00,,,,"79,800",0,760.00,105.00,A1PK0DGA5105RN1,551,ペフ,50103,トーレペフ Y(工材),,,999999,対象外,,,000001,2製品,02,社外加工,40200-DG00-1050X105RA ,,枚,0:自社,,,,済,,,,,,191351W,,6713,池谷 弦紀,,,1:あり,2,0
00082367,原反,001,2026/08/10,2026/08/28,2026/08/28,2026/08/31,0:通常,0:通常,01,505101,国分後加工511,000051,国分後加工,049006,東ﾚ(株) 自材部,,,,,,,,,,,,,,,,,,,511101,国分工場01本倉庫,0015,末締,01,東レ本体,0:しない,,,,Y8-115,100,,,"79,800",0,0:未完,0:未完,0:通常,1:税抜,0,3:請求合計,1:金額,0:円未満,5:四捨五入,0:切り捨て,9:切り上げ,1:発行済,0:未承認,,0:しない,1:修正,,,,,,0051,国分,,,,,,,,,1:後加工,2026/08/28,1:通常,ベルテクノプラント,,,0,,,,,0:1明細目,,熱風設定温度(上下)：夏季330℃、冬季340℃,融着,760.00,"1,680",1,2,"R-A遮光フィルムバラ梱包
梱包(95枚×7+αで梱包お願いします）",,50103,トーレペフ Y(工材),1:対象外,0,0.00,735.00,SG,1121,融着機,0,0,0.00,0.00,B1PA0AGA8105FN1,551,ペフ,55109,ﾍﾟﾌ　その他,,,999999,対象外,,,000001,2製品,02,社外加工,40100-AG00-1080X105FA    F,,m,0:自社,,,,,,,,,,,2026/08/24,6710,池谷 弦紀,,,,0,7
00082367,原反,002,2026/08/10,2026/08/28,2026/08/28,2026/08/31,0:通常,0:通常,01,505101,国分後加工511,000051,国分後加工,049006,東ﾚ(株) 自材部,,,,,,,,,,,,,,,,,,,511101,国分工場01本倉庫,0015,末締,01,東レ本体,0:しない,,,,Y8-115,100,,,"79,800",0,0:未完,0:未完,0:通常,1:税抜,0,3:請求合計,1:金額,0:円未満,5:四捨五入,0:切り捨て,9:切り上げ,1:発行済,0:未承認,,0:しない,1:修正,,,,,,0051,国分,,,,,,,,,1:後加工,2026/08/28,1:通常,ベルテクノプラント,,,0,,,,,0:1明細目,,熱風設定温度(上下)：夏季330℃、冬季340℃,融着,760.00,"1,680",1,2,"R-A遮光フィルムバラ梱包
梱包(95枚×7+αで梱包お願いします）",,50103,トーレペフ Y(工材),1:対象外,0,0.00,945.00,SG,1121,融着機,0,0,0.00,0.00,B1PA0AGA8105FN1,551,ペフ,55109,ﾍﾟﾌ　その他,,,999999,対象外,,,000001,2製品,02,社外加工,40100-AG00-1080X105FA    C,,m,0:自社,,,,,,,,,,,2026/08/24,6710,池谷 弦紀,,,,0,9
00082368,製品,001,2026/08/10,2026/08/20,2026/08/20,2026/08/31,0:通常,0:通常,01,505201,湖南52,000052,湖南工場,049006,東ﾚ(株) 自材部,,,,,,,,,,,,,,,,,,,520201,湖南工場01本倉庫,0015,末締,01,東レ本体,0:しない,,,,W7-22-1,100,,,"211,200",0,1:完了,1:完了,0:通常,1:税抜,0,3:請求合計,1:金額,0:円未満,5:四捨五入,0:切り捨て,9:切り上げ,1:発行済,0:未承認,,0:しない,1:修正,,,,,,,,,,,,,,,,1:後加工,2026/08/20,1:通常,共和ﾚｻﾞｰ,,,0,,,,,0:1明細目,,,"検反,EC","3,300.00",0,1,1,"欠点個数確認チェックラベル◎
確認済明記
検反済み明記
再ＥＣ",,50101,トーレペフ W(自材),1:対象外,0,0.00,"3,300.00",,,,"211,200",0,"3,300.00",64.00,A2F20JX77300FN1,551,ペフ,50101,トーレペフ W(自材),,,,,,,000001,2製品,02,社外加工,15020-JX5R- 770X300F-A   R,,M,0:自社,,,,済,済,2026/08/18,2026/08/18,2026/08/18,2026/08/18,190764G,,6785,古家 淳子,03,Ｈ面,0:なし,0,0
00082368,原反,001,2026/08/10,2026/08/20,2026/08/20,2026/08/31,0:通常,0:通常,01,505201,湖南52,000052,湖南工場,049006,東ﾚ(株) 自材部,,,,,,,,,,,,,,,,,,,520201,湖南工場01本倉庫,0015,末締,01,東レ本体,0:しない,,,,W7-22-1,100,,,"211,200",0,1:完了,1:完了,0:通常,1:税抜,0,3:請求合計,1:金額,0:円未満,5:四捨五入,0:切り捨て,9:切り上げ,1:発行済,0:未承認,,0:しない,1:修正,,,,,,,,,,,,,,,,1:後加工,2026/08/20,1:通常,共和ﾚｻﾞｰ,,,0,,,,,0:1明細目,,,"検反,EC","3,300.00",0,1,1,"欠点個数確認チェックラベル◎
確認済明記
検反済み明記
再ＥＣ",,50101,トーレペフ W(自材),0:対象,0,0.00,0.00,K ,2021,熱融着機　湖南,0,0,0.00,0.00,B2F25JX77300FN1,551,ペフ,50101,トーレペフ W(自材),,,,,,,000001,2製品,02,社外加工,15020-JX5R- 770X300F-A   R,,,0:自社,,,,,,,,,,,2026/08/03,6783,古家 淳子,,,,0,0
00082369,製品,001,2026/08/10,2026/08/28,2026/08/28,2026/08/31,0:通常,0:通常,01,505101,国分後加工511,000051,国分後加工,049006,東ﾚ(株) 自材部,,,,,,,,,,,,,,,,,,,511101,国分工場01本倉庫,0015,末締,01,東レ本体,0:しない,,,,Y8-116,100,,,"83,790",0,0:未完,0:未完,0:通常,1:税抜,0,3:請求合計,1:金額,0:円未満,5:四捨五入,0:切り捨て,9:切り上げ,1:発行済,0:未承認,,0:しない,1:修正,,,,,,0051,国分,,,,,,,,,1:後加工,2026/08/28,1:通常,ベルテクノプラント,,,0,,,,,0:1明細目,,熱風温度上下：夏季340℃、冬季350℃,融着,665.00,"2,205",1,1,"R-A遮光フィルムバラ梱包
梱包：95枚×6+aで梱包お願いします",,50103,トーレペフ Y(工材),1:対象外,0,0.00,665.00,,,,"83,790",0,665.00,126.00,A1PADDGA4105RN1,551,ペフ,50103,トーレペフ Y(工材),,,999999,対象外,,,000001,2製品,02,社外加工,40300-DG00-1040X105RA ,,枚,0:自社,,,,済,,,,,,191350F,,6713,池谷 弦紀,,,1:あり,3,0
00082369,原反,001,2026/08/10,2026/08/28,2026/08/28,2026/08/31,0:通常,0:通常,01,505101,国分後加工511,000051,国分後加工,049006,東ﾚ(株) 自材部,,,,,,,,,,,,,,,,,,,511101,国分工場01本倉庫,0015,末締,01,東レ本体,0:しない,,,,Y8-116,100,,,"83,790",0,0:未完,0:未完,0:通常,1:税抜,0,3:請求合計,1:金額,0:円未満,5:四捨五入,0:切り捨て,9:切り上げ,1:発行済,0:未承認,,0:しない,1:修正,,,,,,0051,国分,,,,,,,,,1:後加工,2026/08/28,1:通常,ベルテクノプラント,,,0,,,,,0:1明細目,,熱風温度上下：夏季340℃、冬季350℃,融着,665.00,"2,205",1,1,"R-A遮光フィルムバラ梱包
梱包：95枚×6+aで梱包お願いします",,50103,トーレペフ Y(工材),1:対象外,0,0.00,"2,205.00",SG,1121,融着機,0,0,0.00,0.00,B1PA0AGA8105FN1,551,ペフ,55109,ﾍﾟﾌ　その他,,,999999,対象外,,,000001,2製品,02,社外加工,40100-AG00-1080X105FA    C,,m,0:自社,,,,,,,,,,,2026/08/19,6710,池谷 弦紀,,,,0,21
00082370,製品,001,2026/08/10,2026/08/20,2026/08/20,2026/08/31,0:通常,0:通常,01,505201,湖南52,000052,湖南工場,049006,東ﾚ(株) 自材部,,,,,,,,,,,,,,,,,,,520201,湖南工場01本倉庫,0015,末締,01,東レ本体,0:しない,,,,W7-23-1,100,,,"19,200",0,1:完了,1:完了,0:通常,1:税抜,0,3:請求合計,1:金額,0:円未満,5:四捨五入,0:切り捨て,9:切り上げ,1:発行済,0:未承認,,0:しない,1:修正,,,,,,,,,,,,,,,,1:後加工,2026/08/20,1:通常,共和ﾚｻﾞｰ,,,0,,,,,0:1明細目,,,"検反,EC",300.00,0,1,1,"欠点個数確認チェックラベル◎
確認済明記
検反済み明記
再ＥＣ",,50101,トーレペフ W(自材),1:対象外,0,0.00,300.00,,,,"19,200",0,300.00,64.00,A2F20JX77300FN1,551,ペフ,50101,トーレペフ W(自材),,,,,,,000001,2製品,02,社外加工,15020-JX5R- 770X290F-A   R,,M,0:自社,,,,済,済,2026/08/18,2026/08/18,2026/08/18,2026/08/18,191527K,,6785,古家 淳子,03,Ｈ面,0:なし,0,0
00082370,原反,001,2026/08/10,2026/08/20,2026/08/20,2026/08/31,0:通常,0:通常,01,505201,湖南52,000052,湖南工場,049006,東ﾚ(株) 自材部,,,,,,,,,,,,,,,,,,,520201,湖南工場01本倉庫,0015,末締,01,東レ本体,0:しない,,,,W7-23-1,100,,,"19,200",0,1:完了,1:完了,0:通常,1:税抜,0,3:請求合計,1:金額,0:円未満,5:四捨五入,0:切り捨て,9:切り上げ,1:発行済,0:未承認,,0:しない,1:修正,,,,,,,,,,,,,,,,1:後加工,2026/08/20,1:通常,共和ﾚｻﾞｰ,,,0,,,,,0:1明細目,,,"検反,EC",300.00,0,1,1,"欠点個数確認チェックラベル◎
確認済明記
検反済み明記
再ＥＣ",,50101,トーレペフ W(自材),0:対象,0,0.00,0.00,K ,2021,熱融着機　湖南,0,0,0.00,0.00,B2F25JX77300FN1,551,ペフ,50101,トーレペフ W(自材),,,,,,,000001,2製品,02,社外加工,15020-JX5R- 770X290F-A   R,,,0:自社,,,,,,,,,,,2026/08/03,6783,古家 淳子,,,,0,0
00082371,製品,001,2026/08/10,2026/09/04,2026/09/04,2026/08/31,0:通常,0:通常,01,505101,国分後加工511,000051,国分後加工,049006,東ﾚ(株) 自材部,,,,,,,,,,,,,,,,,,,511101,国分工場01本倉庫,0015,末締,01,東レ本体,0:しない,,,,Y8-113,100,,,"17,100",0,0:未完,0:未完,0:通常,1:税抜,0,3:請求合計,1:金額,0:円未満,5:四捨五入,0:切り捨て,9:切り上げ,1:発行済,0:未承認,,0:しない,1:修正,,,,,,0051,国分,,,,,,,,,1:後加工,2026/09/04,1:通常,共同技研,,,0,,,,,0:1明細目,,"紙管：挿入有:3x10x1020(通い)　　無:3x3x1000　梱包仕様：紙,ﾌｲﾙﾑ　厚みサンプル：毎ﾛｰﾙ40cm　ぬれ検査頻度：1回/5本",LAC,300.00,300,1,1,,,50103,トーレペフ Y(工材),1:対象外,0,0.00,300.00,,,,"17,100",0,300.00,57.00,A1707NC98300FN1,551,ペフ,50103,トーレペフ Y(工材),,,999999,対象外,,,000001,2製品,02,社外加工,5Z007-NC00-980X300FA   C,,m,0:自社,,,,済,,,,,,191348B,,6713,池谷 弦紀,01,両面,0:なし,0,0
